id,relative_path,file_bytes,file_sha256,pcm_sha256,parse_status,channels,sample_rate_hz,sample_width_bits,compression_type,compression_name,frames,duration_seconds,sample_count,peak_abs_normalized,rms_normalized,silent_sample_fraction_lt_1e_4,clipped_sample_fraction_ge_0_999,silent_sample_count,clipped_sample_count,metadata_present,transcript_chars,normalized_transcript_chars,normalized_text_group_sha256,id_pattern_valid,issues
LJ019-0093,wavs/LJ019-0093.wav,272230,2e11e6934caa008d4176744e776080733d63ef6f085ea6b9a1ddb952f67290c5,d310bcaf5c05ab0542113ba3eae08cd51baa43c94c19e48e771efac8e3f76cc1,OK,1,22050,16,NONE,not compressed,136093,6.172018140589569,136093,0.744293212890625,0.06561998680939815,0.021955574496851416,0.0,2988,0,True,104,104,e7a8b012c248f6c3d3856cacc1e4ad8630acd6f139a554a469348771a87b93b0,True,
LJ019-0094,wavs/LJ019-0094.wav,360294,c0b9f0369b8d5d034d56b9e08f4d30b89ba52971031ed9af04e1d4103db21f37,9c71eb33e624612816dad9f1b30c63ef5af6bd859fd7b694426285d1fa602acb,OK,1,22050,16,NONE,not compressed,180125,8.168934240362812,180125,0.675537109375,0.06395280609753412,0.04515197779319917,0.0,8133,0,True,128,128,8ef266832286037e1f7455ea93d335043c99906cdb200179af7e4f9efa0175f0,True,
LJ019-0095,wavs/LJ019-0095.wav,264038,07750237065af4ddf9cc60eb72859c5e00fb15707d7393768532ec1f0b99a89a,1e122d043e7550d28bded97180c6d528d87d582387a06838a3d9e311d2b7faad,OK,1,22050,16,NONE,not compressed,131997,5.986258503401361,131997,0.594970703125,0.06441220150555974,0.026038470571300862,0.0,3437,0,True,101,101,82e6b97c71f9b6e588bed389e9a015d50f2aeb99bcb97eb1700231092555ca13,True,
LJ019-0096,wavs/LJ019-0096.wav,371558,199fcde39db49c63b3254f151607810631621e1ef124298c54f3ab7d49fd460a,99f1fe5fc03f7b621171b74da07628131293c9de02027f232e1c484887d20327,OK,1,22050,16,NONE,not compressed,185757,8.4243537414966,185757,0.70269775390625,0.06738513481476688,0.03206339464999973,0.0,5956,0,True,125,125,217ce5d7c399bf69d7e9c668c1c38334029964e60b0aa1c0bcb8ef59c727f310,True,
LJ019-0097,wavs/LJ019-0097.wav,308582,b53100703541b0a71bf67e6ffea2a09ae025f900f1580caa1a354a9cd12c07a4,65daf7d8bf3f60438c143b46b6e349214c46309cbbef4bca7f063e119b174cbb,OK,1,22050,16,NONE,not compressed,154269,6.996326530612245,154269,0.552642822265625,0.06682262684570728,0.026797347490422573,0.0,4134,0,True,107,107,f17ceca5988acafdeb4ec2c7dee1834d121e363c5acc6e4be8523beb78f44bba,True,
LJ019-0098,wavs/LJ019-0098.wav,358246,3095d2878e72716945656baa2f2f49a828dbf8eb9bde2d1dd831a60107af6691,878179357d6a78b7b4ad287fe485fc1cc9f60325adddb702e7adf99209b85129,OK,1,22050,16,NONE,not compressed,179101,8.12249433106576,179101,0.5169677734375,0.04984945595179694,0.050401728633564305,0.0,9027,0,True,99,114,73a03e11ccc9b3e1bb525a811b761608ec67369efef1f3fe2d02b67efe67e851,True,
LJ019-0099,wavs/LJ019-0099.wav,435558,d5a2e3dd4dda0e6bc4e26763e04580413871b15d2107748a516f7aff360195f3,0f2dd46565b745b8b5f0d87dc9fe1fc8d9d3de527e959ff104d8c45eeaa52031,OK,1,22050,16,NONE,not compressed,217757,9.875600907029478,217757,0.767333984375,0.06953121909884213,0.028040430388001303,0.0,6106,0,True,145,145,538ffbbabcc7effdb4f1770208cfd9e3cccc2f59c80acdff5f0600f4fe9987c5,True,
LJ019-0100,wavs/LJ019-0100.wav,216422,e2d128e806fb38eb49dc39600835fcd0ce99e267be16c4246a6df847481e5140,b40b9420756df83710ce9d352fa8ebcee5e702cea0435a1f597612be28fca7a2,OK,1,22050,16,NONE,not compressed,108189,4.906530612244898,108189,0.4755859375,0.07078174162936786,0.02725785431051216,0.0,2949,0,True,85,85,8278cd1b13c4021ad2a99d924b66569d14efb9e694e1b1b343e6dd60dff11345,True,
LJ019-0101,wavs/LJ019-0101.wav,251238,0eaa967a5ef106bc09a827e858456ed016044a4143f2a071046680d5ed743509,b8522ac1229ccb04059b13b875cd2b3bb2fa0a8b4aa564419cc50369d1d339e0,OK,1,22050,16,NONE,not compressed,125597,5.696009070294784,125597,0.495086669921875,0.06758799337458063,0.03348806102056578,0.0,4206,0,True,72,82,0532834b44b0219de34c767b811b89a003cb55c35afab1d28129ea1b8b7c7953,True,
LJ019-0102,wavs/LJ019-0102.wav,267110,d4a2ed2d98fa31bb67dcd758a097b7601f40b6f7f35421873c35bd93651430b9,f0257e89abd4f1ab5b1f350302a8a8e1a9d8a04b07aec86debd7a69deb2d271e,OK,1,22050,16,NONE,not compressed,133533,6.055918367346939,133533,0.43157958984375,0.05494198567123415,0.033182808743906,0.0,4431,0,True,105,105,5840a285b970f4536229dd48b4a4f9a99937cb453619a59a2d4b892832f3dc01,True,
LJ019-0103,wavs/LJ019-0103.wav,270182,c1f38db538d813ba3c199ab8a56db67cb6b91354746d42ef30c93518b8102727,d4e51ddf4748fb6438bdb091755e9837a97af09af9e21649980269581d62fa2b,OK,1,22050,16,NONE,not compressed,135069,6.125578231292517,135069,0.43780517578125,0.059306259664624966,0.019849114156468176,0.0,2681,0,True,98,98,513e027c3dee42be1c5d3b63b76e43ef53d4e193d1083c306eda120c75fc8754,True,
LJ019-0104,wavs/LJ019-0104.wav,352102,82f515f891fbd257fd8cdc7cc83391ab825e0be5a15f5a18d8903fba5f729b88,00763372a5f5151f95feff68a5505fde59b161e5c4ce8fae05c8cd6e48e8de2d,OK,1,22050,16,NONE,not compressed,176029,7.983174603174604,176029,0.58807373046875,0.05641979260731311,0.028131728294769613,0.0,4952,0,True,126,126,4969150e9957b3fca4553e99520b3d6a03935c4f3327942b4b02eeab0bab0817,True,
LJ019-0105,wavs/LJ019-0105.wav,151398,8710a3ee082388642d73838047b7e40dfe9904b7ce3d00b192d859ce2a40ace1,b8575eeefef7fc2a928997c1c36cfdb026a5d83e8c262ad918d85b7fe083aead,OK,1,22050,16,NONE,not compressed,75677,3.432063492063492,75677,0.587677001953125,0.06465209002985209,0.011760508476815942,0.0,890,0,True,64,64,18069982b628c159f939e2a284d037ed4d54adab2a2c790f69bad8dc85a79c4d,True,
LJ019-0106,wavs/LJ019-0106.wav,376678,8d0b1fff7e46b95eeaf47add5bc610599380a99d6d0a5b4b7b49684a08bae11f,4d9406681f123d608c34862c5cc4216d9d1daef41ffc8f60c846045a865cb899,OK,1,22050,16,NONE,not compressed,188317,8.540453514739228,188317,0.712188720703125,0.05490185359744626,0.031006228858785984,0.0,5839,0,True,125,125,ce2535bc65d4ca27bbf6e2411f16ff69a3fc90674d6884b7809cf65be3471eea,True,
LJ019-0107,wavs/LJ019-0107.wav,337254,7b6f4310c7ce1a6ede3bf083f01b2f36368bb1cb7221bf77d0bc910ccaa2d7a0,10cc10d4b8d88c9aca7ad811902a0fd6d446b5ba0207e01cb8534cc8994ca0c6,OK,1,22050,16,NONE,not compressed,168605,7.646485260770975,168605,0.4437255859375,0.053841253356589236,0.032757035675098606,0.0,5523,0,True,124,124,9713c57ef303246963741c0de9fbe5420bd082a101932536cfe48e9a086c0b43,True,
LJ019-0108,wavs/LJ019-0108.wav,241510,12750fea24d32308a10c03ddc320871ab71be037daf302147e95514399dd6312,6c8ae452cec918ed093170387e52a918a447cffe18638e6cd3daa7575525ad15,OK,1,22050,16,NONE,not compressed,120733,5.4754195011337865,120733,0.45416259765625,0.06076540599767787,0.027208799582549924,0.0,3285,0,True,92,92,97f0b0df71e82f30ce30f411179a9b4e53a2a782567c26e9fc335a59c69444b9,True,
LJ019-0109,wavs/LJ019-0109.wav,193894,5f94069ff9e8fd0a799bcf882800b10b960d42f7e0e616e73ac1f1f22fcf00fa,3a480668e4a613f93a2b3904970c614cb70a527c41bb64edc1a36c843c9a68ee,OK,1,22050,16,NONE,not compressed,96925,4.395691609977324,96925,0.459686279296875,0.05677351243303026,0.012979107557389733,0.0,1258,0,True,66,66,6002188580d8eaddab71e7749c7f5a7e356509e38d1c0caacc7e4ccd8c907994,True,
LJ019-0110,wavs/LJ019-0110.wav,221542,47d6216c5f575408711d53156596f3e59b44e8fd09d0f356521e7bf197a5f271,96e4930bc7feb1547262d6db83c0cf269d1e1638cbc0cb2491204b733b477b93,OK,1,22050,16,NONE,not compressed,110749,5.0226303854875285,110749,0.577301025390625,0.07527719335172613,0.04899367037174151,0.0,5426,0,True,71,71,04fa03402be390c48bc98ed47aa63bed78ca5ab72b9322b45565571568342ab3,True,
LJ019-0111,wavs/LJ019-0111.wav,269670,8d903ca0d103392067bfc4341e7d8d4ce048f83fd0c7be53c559268acca49652,60f8b524d6598687b51deb1f2e2f0c742cca9c0bc79c6413f116654c659ee205,OK,1,22050,16,NONE,not compressed,134813,6.113968253968254,134813,0.500579833984375,0.05739887327649434,0.055328492059371126,0.0,7459,0,True,86,86,aa95d14e9f49bdd1404a367006b117ecccaa66fc1028f82a1f6f1f75e19189ba,True,
LJ019-0112,wavs/LJ019-0112.wav,335718,45b093712084ae8ac78552caebeb84a415fdee7de27bb5586e7c40dd75974740,e3efa4112ce5a6493352ecd49eadb4078711309d6b2781d395b5502e23ebe76c,OK,1,22050,16,NONE,not compressed,167837,7.611655328798186,167837,0.833526611328125,0.06470381920692875,0.01754678646543968,0.0,2945,0,True,132,132,c59df3fde467e98091bc405d963b7c2fc05183dffaa0f07a4234f4a047a51d02,True,
LJ019-0113,wavs/LJ019-0113.wav,181094,2e75906cc4489fec7dee7f5cc6d3ffc28d73903001001bc8e4ed1c5e7a4c04cc,c8d64933e2fb0a2c03ec882fa3e5afb1789e22bd52ed11280531164da66d9e9d,OK,1,22050,16,NONE,not compressed,90525,4.105442176870748,90525,0.4166259765625,0.0689706524279212,0.009091411212372273,0.0,823,0,True,67,67,f2d829261296bdd74d8d6b97fdb35e12e4993428eb9d2a77b3ef0d13fd4affa2,True,
LJ019-0114,wavs/LJ019-0114.wav,380262,c503607a24b1208a23399239ad5c91653ed8c4e80f6cd81b47be06ec4e4ea9ab,f2f2c9d7affcefadc3f075dd085bcf8c22017d1102cc61eb0b6887b66e84988d,OK,1,22050,16,NONE,not compressed,190109,8.62172335600907,190109,0.723388671875,0.05777476993173338,0.02012003640017043,0.0,3825,0,True,133,133,16db718972721bee5cbf51abbaab692759f15bdd71e3aa6bf01164ecbfed7762,True,
LJ019-0115,wavs/LJ019-0115.wav,292198,c718c83a5bcf1b5a12b4446af728d31e60cc6a6b94d66469fdae544ddcb36698,2843c6c9f8ce2a521e2458e6817cadc486b8e0ea45308c1d1b11924491288da0,OK,1,22050,16,NONE,not compressed,146077,6.624807256235828,146077,0.658050537109375,0.07334832694043733,0.017121107361186223,0.0,2501,0,True,85,85,e89559d47f3c8ee5475d51008165f4004bbc1e3ed52766ece167bf1635317cf2,True,
LJ019-0116,wavs/LJ019-0116.wav,355686,fb674a60da6af69ce0492cf1a9a38f7e30fa30a6f8d3a1786fe60b41d84f1797,268b50320dca1d1028daaf8e6811ed485c22fbc3587e857492c1c024ab423f81,OK,1,22050,16,NONE,not compressed,177821,8.064444444444444,177821,0.654998779296875,0.060782103491251724,0.018524246292620106,0.0,3294,0,True,124,124,28b6360faec74eda297aa933796591bb60ec002c942d304547725d5060dbfeb8,True,
LJ019-0117,wavs/LJ019-0117.wav,208742,a7c3c4085c0409bbd77601f0ad17037b5342718c0ed030f1eb277d189d887265,8bd999e34957f99f6e315351fa00c02f6bfda8457cc69beb96986cb9e2a22af8,OK,1,22050,16,NONE,not compressed,104349,4.732380952380953,104349,0.631500244140625,0.0778513733829116,0.023143489635741598,0.0,2415,0,True,74,74,2e56b75d035f5a8cd50b7872b84c560831ec807630df150314bad048d95865db,True,
LJ019-0118,wavs/LJ019-0118.wav,280934,da6882b1ed608ed70eae3506b24e9e544f52d1c356aab0d151d1bdfdbad11abe,3a473c4a0af2edc32c6f9cb8a1f1ddccdffc3e94fdd2eb4849aa66f1d0ecca16,OK,1,22050,16,NONE,not compressed,140445,6.369387755102041,140445,0.906463623046875,0.07037222961762528,0.007668482324041439,0.0,1077,0,True,98,98,233a7021b059e16b1c9dd09e2a9bd0fdb76890b99b454f4849da08cc1e260edf,True,
LJ019-0119,wavs/LJ019-0119.wav,218470,20203876460d2dadbbac9a0b2316704e8bb98c2aee7c19d67789cff1944e4191,516c8afa7d3e2d8171c1aa30e1de2555e93d56db66d0e3b0ca29988bef256882,OK,1,22050,16,NONE,not compressed,109213,4.95297052154195,109213,0.603607177734375,0.06414897139535752,0.030417624275498337,0.0,3322,0,True,64,64,19fb5150387478cb380fc98f715c312a2184a6b7a194e487e772713a24de5312,True,
LJ019-0120,wavs/LJ019-0120.wav,379238,7c8ee9c26ca2c41085e39bd499fc78c9b4593ccbe73e8bdbdbdcbd7230fa6bed,3d7fdbc27a72108dd27ea7a276441311b509073b54c30743ae83ab1f3056f332,OK,1,22050,16,NONE,not compressed,189597,8.598503401360544,189597,0.501617431640625,0.06567018766075822,0.02236849739183637,0.0,4241,0,True,135,135,358e61a963eb61f2ff11c751d7c965c1da8a4c0b0de1f0b096cda2ffe6d5092c,True,
LJ019-0121,wavs/LJ019-0121.wav,402278,acbc090700e0a7aebc5f519f7bcfb17513fdb410dbd1846d9e22cafdf6d1e762,35015d1452af8a82b40116f6656403ca0bf401171e2a96519d75b7b1e32891b5,OK,1,22050,16,NONE,not compressed,201117,9.120952380952382,201117,0.660430908203125,0.06707152770464792,0.02808315557610744,0.0,5648,0,True,133,133,cf0c89430983746751bdb0abc0fe4134589ae13335d82641c77e2a9213ab14cd,True,
LJ019-0122,wavs/LJ019-0122.wav,297318,816eb4a04d2bf497dbd9bd93e510ac20469788d206626ceb767e71b63af5625e,256cf20373c1cb1546a332caf6236b6fbed0399b27eb67a72c2ba8a971c4775b,OK,1,22050,16,NONE,not compressed,148637,6.740907029478458,148637,0.598388671875,0.06821730697692707,0.018017048245053385,0.0,2678,0,True,105,105,f46830efd7915213bba6b1fbaa370ca83c160dcd3644fef7497c98214b80959c,True,
LJ019-0123,wavs/LJ019-0123.wav,186214,7e75aa9fa039aaba398fe2468c65d5c05e4110761a97ce3517f8c717c0259d71,5ee741fddf5032e984fd7f4043b27827b68111787e7be9d6206da13b7e3bf82f,OK,1,22050,16,NONE,not compressed,93085,4.221541950113378,93085,0.641082763671875,0.06748725269730131,0.024579685233925983,0.0,2288,0,True,60,60,d7ef3513ec488aae01fe508f0d86eb70dd87d96df0acf0bbd92689ee86acd92e,True,
LJ019-0124,wavs/LJ019-0124.wav,284006,fe94bdc38958401e62709139848f340354d7ab88b1b51c0f5f8bdb40b2b754ed,b9ae88dc0dc42f783dc2c955bbe482fd9168d4f260fc3580925d12b1903eba60,OK,1,22050,16,NONE,not compressed,141981,6.439047619047619,141981,0.582489013671875,0.06830203182925526,0.011726921207767237,0.0,1665,0,True,101,101,86b43a8642ceca99f6b7ec09dcadbbb952a811e93f60121e30bf49a8045d9c22,True,
LJ019-0125,wavs/LJ019-0125.wav,421222,68d21c205ef821cec7e3fb177c1442034bb7b816870e387eda5aad086a34c030,ce06e9c9054daf2b6ddf6b8f2fafe74fca07076962f26ae568bd2fad7fd695fa,OK,1,22050,16,NONE,not compressed,210589,9.550521541950113,210589,0.8681640625,0.07513963693530541,0.02397086267563833,0.0,5048,0,True,148,148,60517dd033ce0430051333981bdc85a0e45eb9571bdeadb4d16e04d9a0df43bf,True,
LJ019-0126,wavs/LJ019-0126.wav,150886,d5c6b021d0df6d76942ddfe8684b3a165fcc6deffb2d0289c7954780b11c0848,91b1a3947888dd09ef29cac5ed5bc80fb324cc4ce6acf4ef6a31269ba841bd3f,OK,1,22050,16,NONE,not compressed,75421,3.420453514739229,75421,0.60638427734375,0.06941902922821845,0.00820726322907413,0.0,619,0,True,51,51,0da78ce8600a7aa5ba86b383e2265ced65a4d95e196eec3d75c859f33591ffb7,True,
LJ019-0127,wavs/LJ019-0127.wav,351078,adb85aad9fe5c2bbf2043c64a541621b80d3901c6291583ce768c4323224fcd5,1de8e47ff2d42397273e1bd1a43366c34e0576570585eada969a4ce89812ff9d,OK,1,22050,16,NONE,not compressed,175517,7.959954648526077,175517,0.537933349609375,0.06574169925403724,0.011588621045254875,0.0,2034,0,True,127,127,5dff8c2801bafb12fd62b405376968eed33fc79ab9af6cd367f9e358db17b488,True,
LJ019-0128,wavs/LJ019-0128.wav,303974,34278b31bdd6d9f5b9f1c084a0c338d6008988f981db6662fe51fbc5767dd552,bcd59ab6702f4e08dfd86f44f9c49e3f2e65373f6f476005ac3ef346781c30d4,OK,1,22050,16,NONE,not compressed,151965,6.891836734693878,151965,0.555877685546875,0.06185494548864063,0.011265751982364361,0.0,1712,0,True,110,110,5d0a0d4b904066a2e74cfd5c517610c88d09e1826068e0cfb1b55f47f7bde972,True,
LJ019-0129,wavs/LJ019-0129.wav,274278,61dcbc82aaa8016f3466f6360c6ac62116efc9b6c3cdb88888bc4c3ab5dcaab9,4cac495de3241f2bd25a623a219af9508671b43bc137587c31182f6b53e76014,OK,1,22050,16,NONE,not compressed,137117,6.218458049886621,137117,0.6015625,0.05552772997818148,0.015337266713828337,0.0,2103,0,True,102,102,c3d179ce46218679b8191cda71f1bd2c1517ac06eab5f34d5beea292eb97261c,True,
LJ019-0130,wavs/LJ019-0130.wav,166758,7c39fb1414c5e3496daf29e1f1a78468956f97ca65fa24348616504046eef75a,50238f18eb0a2e67ebc6affed068011393ae9f5424f83c574c69e45ef5168136,OK,1,22050,16,NONE,not compressed,83357,3.7803628117913832,83357,0.62738037109375,0.05937257968063824,0.014623846827500989,0.0,1219,0,True,65,65,888fb6ede2dd3141a8a064b5adf03d485e2f43f55d70d32d038aaef190ae9534,True,
LJ019-0131,wavs/LJ019-0131.wav,261990,392924ddc35a314ad27d0de95f7058a953ee1732ac96ae35a756e61a003361b7,f52fd2ead135f6342f92153eaa5e972d50d677aaf4c446393c30169821dd4e66,OK,1,22050,16,NONE,not compressed,130973,5.939818594104309,130973,0.532318115234375,0.061208507308238,0.014109778351263237,0.0,1848,0,True,88,98,9023479935a1398e572e398fdf7e84ab87100385ef63c3ecc6f7ab6ac8ac7411,True,
LJ019-0132,wavs/LJ019-0132.wav,197990,7930cb672042c23853f90d085ee1bcd00d9e72a2f92c63c7bd1e6a0b38392a95,e0e8fc7b5a8cba9acb5bc386792a3d7e2c1cb6129282c1c9f9eb0c0df7341af1,OK,1,22050,16,NONE,not compressed,98973,4.488571428571428,98973,0.385650634765625,0.054240839240351564,0.03023046689501177,0.0,2992,0,True,72,72,6b46fdf831997154ecd780e22ad2b9dd38285726442c503ee2bebcd6a64a97b0,True,
LJ019-0133,wavs/LJ019-0133.wav,387942,e28446d1f40809a7d57b3d811d3c2b66f34bd4eb17ac0446d45ea5bb3f908396,c6ee5cdf61567f580896bcb5cf404a5adc92e2be68effc4570d38c9a8d3505e0,OK,1,22050,16,NONE,not compressed,193949,8.795873015873015,193949,0.638916015625,0.06780804177929171,0.042660699462229765,0.0,8274,0,True,132,142,9d0b8d3d8db421e4c8c1010c17f8c0c1d71f272bfc8d00e18736c74aee0cf993,True,
LJ019-0134,wavs/LJ019-0134.wav,315238,d06a2f3a04a110ad545df3fb502e49e5c47e8fb06ec31d4ec9571bb2a58a998b,a3963b61eb44b73fd238cede692c63a82fcd34c4736230406fe37c4ab32f9728,OK,1,22050,16,NONE,not compressed,157597,7.147256235827665,157597,0.777252197265625,0.06685194236461131,0.035565397818486395,0.0,5605,0,True,111,111,fcc6884bc2cffbb7a6116fdb56dec588c746544931278b1a3efb98166f0820cb,True,
LJ019-0135,wavs/LJ019-0135.wav,277350,6169bae76e23c9108164f085291456e1d857e9407264f1ed7938ca9c3e21c93a,cd8186c223732c1c545d13345b4ac5ff96b8e1eea1c1c688126b17dbd7c357d8,OK,1,22050,16,NONE,not compressed,138653,6.2881179138322,138653,0.577972412109375,0.07417501495220576,0.03598191167879527,0.0,4989,0,True,90,90,7e3761dd3f56819f5f0b1c6369df5b16a4cde7183c9cce11e2769d8864678daa,True,
LJ019-0136,wavs/LJ019-0136.wav,424294,0af5886f01e55b44f18715e8336274f35ab0ca08f0313cb9b3903c641311c936,a0cc879e0a790589c047e8fd2da1dd523b9ed1247033caeaf46e99a9a622e67e,OK,1,22050,16,NONE,not compressed,212125,9.620181405895691,212125,0.46429443359375,0.05859807334914584,0.014986446670595168,0.0,3179,0,True,157,157,85d568d61309f0910b427837a68bdf2b24bc3c869fe073d9d03634f59cf14bb4,True,
LJ019-0137,wavs/LJ019-0137.wav,385382,7d0c9765128ab92f37af2a1154924fba75134a086c3460f43ac80969dcd933bf,1e8d90964c996c35650e9492ef2b49de254ba90e5767fae8772842d050bdb045,OK,1,22050,16,NONE,not compressed,192669,8.737823129251701,192669,0.591064453125,0.06356674275102085,0.019660661549081585,0.0,3788,0,True,137,137,53d93cf2528f8a80776127fb4428068a750ab5b736dcb9d165062054ed8d5265,True,
LJ019-0138,wavs/LJ019-0138.wav,360294,f8c06b5bff2f11d1ddee9b9db3ece7b647100204195a29c0c35e6f7f1e4ff1e3,437de8ceabbb371b7a17f501c63719393ea97aea34678cbd84fb148ab6955ed0,OK,1,22050,16,NONE,not compressed,180125,8.168934240362812,180125,0.60748291015625,0.07175634111117721,0.029024288688410827,0.0,5228,0,True,127,127,a244a8e2e58fe44b0830e759d676e9540a9a961232eafea5937dc12c671d5357,True,
LJ019-0139,wavs/LJ019-0139.wav,341350,37ef9e75d217b8121513aa78366d04ae15d76bdc5acdcda05257ff5bfa7cde75,c1ace02ebd9d7129e8ab1782936c8f1aaea217d94e93970582853c9b3a733cb1,OK,1,22050,16,NONE,not compressed,170653,7.739365079365079,170653,0.4774169921875,0.06849040528517444,0.018042460431401734,0.0,3079,0,True,149,149,4e4b36759331ae7313654eb898fa4ebbc7949b715ac8ce522b2df85ef5ea5f64,True,
LJ019-0140,wavs/LJ019-0140.wav,374630,cc8e0450eeaf22ae12e0276f488fd4adc09ccea837cd47be32b9abb87420ab1a,30189cd9bfd27a525b8ec1d540d5f66e2781d038c85c4e018689bb7c3452b03a,OK,1,22050,16,NONE,not compressed,187293,8.494013605442177,187293,0.939697265625,0.06569229585247163,0.025174459269700415,0.0,4715,0,True,123,123,0ff5140c05ab7e947db9eac9315b57f1165d119cca44b903f8d8471ff4bbd59a,True,
LJ019-0141,wavs/LJ019-0141.wav,300902,490575bab4e7a774ae306d186c1d2918f27106de1b10d1f02c7845e496e77b5d,7fd3bb57093a891818782ee048b50c0fc4aaea2d50c3e871315db063d32ea569,OK,1,22050,16,NONE,not compressed,150429,6.822176870748299,150429,0.5157470703125,0.07150390779161285,0.014405467030958127,0.0,2167,0,True,100,100,73410a41695515f1d9ebf1fc8af7fa6f2c413abd7429261125e36d8c2fcdd995,True,
LJ019-0142,wavs/LJ019-0142.wav,367462,ed0486e6e3126985710d49b4a2609a33ac090f8d77105483748bb9b45631ef14,8d4583be78c139878fc5a00804142e3052dfd7dd99d846b569eb03f6838f31e0,OK,1,22050,16,NONE,not compressed,183709,8.331473922902495,183709,0.63726806640625,0.06940285639378739,0.027249617601750594,0.0,5006,0,True,124,124,14fe0715b708e7ebad7ba2dfc3196aa404dc1197b6d3114955b75bc6a8e69d87,True,
LJ019-0143,wavs/LJ019-0143.wav,61286,89dd458f351f8b84bdc75362f407c7731b7d739cc45a87766e05a037a3d5edc1,da302879d99b56033245fdd2928cbc415e4eb0f69592d79d0d7a12122bc98d1f,OK,1,22050,16,NONE,not compressed,30621,1.3887074829931974,30621,0.55291748046875,0.06487613480440356,0.012148525521700794,0.0,372,0,True,20,20,ab0791557be02537df1e825a51c84780260746a8115c45498b73e2b9958d1e38,True,
LJ019-0144,wavs/LJ019-0144.wav,401766,4310e6b57a8544fc386f2741396e3ba486ef997a49dcb462ddab26ae1439ee97,d2a491497c31ef3193c31bcb847fbc630bfdc0753fe3a68ee9b53f22fdd86583,OK,1,22050,16,NONE,not compressed,200861,9.109342403628117,200861,0.626678466796875,0.06244962301180115,0.01568248689392167,0.0,3150,0,True,135,135,fc6966e7b0a5c99f0705f2188dfc956531bf87e6b57893369de3532e295d5192,True,
LJ019-0145,wavs/LJ019-0145.wav,319334,001e8e1255667d20c759bc349238068b5a640669933671e3dcd7c45cf42889bc,666c2fe826f03afdc7fa27a200dc2561509d27f30b0b3423af03890bce2970df,OK,1,22050,16,NONE,not compressed,159645,7.240136054421769,159645,0.58294677734375,0.06569949722504329,0.05787215384133546,0.0,9239,0,True,90,90,d600079b5c0481963872bb4dd2a2150f3cb2eaaf606448ba1bb779ad7d2ebea5,True,
LJ019-0146,wavs/LJ019-0146.wav,174950,21e746db038ec281f3ead60ba1cb88a6b29e2b37bd89bb6855a2d39bcd917ad7,e4c6ceb2f7864c51ec6ca0291cdd4646aa65baea4eb2cfb507a81fc44e8da9ad,OK,1,22050,16,NONE,not compressed,87453,3.9661224489795917,87453,0.491363525390625,0.07390920151285485,0.012898356831669582,0.0,1128,0,True,69,69,b564ba49ac52fef809ce7bd8ea8e714a122b0e20c15e84a5774b950218e04252,True,
LJ019-0147,wavs/LJ019-0147.wav,351590,6278c9343757c02307db336dbf45e0136d77351486ab26452e4384ac78a8281e,5bff5d0dc96f8867151ab429533cf02db808ffcde626cc0051a40b9cc78e6b89,OK,1,22050,16,NONE,not compressed,175773,7.97156462585034,175773,0.543365478515625,0.05386438010088437,0.04118379955965933,0.0,7239,0,True,121,121,67fbb0016016b0718672167d7708ac414c997a8cc783d6c68f47bb50b71d8e97,True,
LJ019-0148,wavs/LJ019-0148.wav,177510,702043f5cf46d69589978e8f5a39ef1edb290cf7f138d6bb99e7f82224f83970,fba6a24088ac1581e85b97c1693be4f46cd5af39459aa3b0e1b90453784bcbd1,OK,1,22050,16,NONE,not compressed,88733,4.024172335600907,88733,0.514312744140625,0.06879101815420569,0.010334373908241578,0.0,917,0,True,74,74,3839d46ea912481fbf802ca8ccd6df20edec7b57b4cf1ca53ff47b7eeb27b2d7,True,
LJ019-0149,wavs/LJ019-0149.wav,289638,879936c6ebafeff75b4a595a506f1730210f970f1a5d5a6a1ac8ec4702511755,8ae371202ab9b97eea09b69a2965480f7a324f2fed319f183c9d8f87330d8af6,OK,1,22050,16,NONE,not compressed,144797,6.566757369614512,144797,0.564453125,0.06086440079247406,0.01579452612968501,0.0,2287,0,True,101,101,f32cb9900e825dadfc6008e8ca89f2013acad514dd00a78d9e49e39c469b074d,True,
LJ019-0150,wavs/LJ019-0150.wav,293734,0b06dc2e609031b463b0698993ccb009909ff9ea295b16d9a7d15b7284eb3bb2,cca22f2f6df11ef51965f6a7a497637a2b6c3db7378d1a829b63755ae08bd0f4,OK,1,22050,16,NONE,not compressed,146845,6.659637188208617,146845,0.654144287109375,0.06140462218737006,0.01390581906091457,0.0,2042,0,True,119,119,f0b9e6eee18408e9507d7f46372a143898f4c5e2327717c61011f63b906ec946,True,
LJ019-0151,wavs/LJ019-0151.wav,345446,8df98bae51a014ce9a8067de5fc0c31152e2f6ed947ddc1dc6b2be4e3c206632,b25201ad8b621d0d0019e70c6ea5d09e82ccc373353b82677d1dc5945f00bbef,OK,1,22050,16,NONE,not compressed,172701,7.832244897959184,172701,0.73052978515625,0.0688676161631258,0.02073525920521595,0.0,3581,0,True,130,130,8ec62ee5bc9892d34ae4357a6ee95b464df3c01d4ca1a474dc480bd79ccf23af,True,
