component_id,track_count,artist_count,album_count,split_count,splits,cross_split,min_track_id,max_track_id
fma-small-cc-084135,6,1,1,1,training,False,84135,84144
fma-small-cc-084154,6,1,1,1,training,False,84154,84159
fma-small-cc-084264,1,1,1,1,training,False,84264,84264
fma-small-cc-084290,2,1,1,1,training,False,84290,84291
fma-small-cc-084405,3,1,1,1,training,False,84405,84423
fma-small-cc-084605,1,1,1,1,training,False,84605,84605
fma-small-cc-084743,3,3,1,2,test;training,True,84743,84777
fma-small-cc-084757,1,1,1,1,training,False,84757,84757
fma-small-cc-084788,1,1,1,1,training,False,84788,84788
fma-small-cc-084817,3,1,2,1,training,False,84817,127066
fma-small-cc-085027,1,1,1,1,training,False,85027,85027
fma-small-cc-085038,4,1,1,1,training,False,85038,85041
fma-small-cc-085290,2,1,1,1,training,False,85290,85291
fma-small-cc-085317,2,1,1,1,training,False,85317,85318
fma-small-cc-085343,3,1,1,1,training,False,85343,85347
fma-small-cc-085400,1,1,1,1,training,False,85400,85400
fma-small-cc-085419,10,1,1,1,training,False,85419,85428
fma-small-cc-085436,2,1,1,1,validation,False,85436,85438
fma-small-cc-085494,1,1,1,1,training,False,85494,85494
fma-small-cc-085691,2,1,1,1,training,False,85691,85692
fma-small-cc-085693,1,1,1,1,training,False,85693,85693
fma-small-cc-085787,4,1,1,1,training,False,85787,85792
fma-small-cc-085816,2,1,1,1,training,False,85816,85817
fma-small-cc-085831,12,1,2,1,training,False,85831,97404
fma-small-cc-085950,8,1,1,1,training,False,85950,85957
fma-small-cc-085963,3,1,1,1,training,False,85963,85967
fma-small-cc-085968,2,1,1,1,validation,False,85968,85973
fma-small-cc-086037,4,1,1,1,test,False,86037,86040
fma-small-cc-086077,3,1,1,1,validation,False,86077,86082
fma-small-cc-086140,1,1,1,1,training,False,86140,86140
fma-small-cc-086256,13,2,2,2,test;training,True,86256,111230
fma-small-cc-086262,3,1,2,1,validation,False,86262,138351
fma-small-cc-086417,2,1,1,1,training,False,86417,86419
fma-small-cc-086441,2,1,1,1,training,False,86441,86443
fma-small-cc-086481,7,1,1,1,training,False,86481,86487
fma-small-cc-086562,1,1,1,1,training,False,86562,86562
fma-small-cc-086634,1,1,1,1,test,False,86634,86634
fma-small-cc-086678,5,1,2,1,validation,False,86678,122457
fma-small-cc-086993,1,1,1,1,validation,False,86993,86993
fma-small-cc-087068,7,5,2,2,test;training,True,87068,105145
fma-small-cc-087096,13,1,1,1,training,False,87096,87108
fma-small-cc-087121,1,1,1,1,training,False,87121,87121
fma-small-cc-087151,9,1,4,1,training,False,87151,115735
fma-small-cc-087157,5,1,1,1,training,False,87157,87161
fma-small-cc-087185,11,1,2,1,training,False,87185,122472
fma-small-cc-087237,2,1,2,1,training,False,87237,91755
fma-small-cc-087322,4,1,1,1,training,False,87322,87325
fma-small-cc-087361,3,1,1,1,training,False,87361,87363
fma-small-cc-087377,4,1,2,1,training,False,87377,94415
fma-small-cc-087430,2,1,1,1,training,False,87430,87431
fma-small-cc-087490,1,1,1,1,validation,False,87490,87490
fma-small-cc-087639,6,1,1,1,training,False,87639,87645
fma-small-cc-087965,6,2,1,2,training;validation,True,87965,87972
fma-small-cc-088428,2,1,1,1,training,False,88428,88429
fma-small-cc-088485,2,2,1,2,training;validation,True,88485,88486
fma-small-cc-088899,2,1,1,1,training,False,88899,88900
fma-small-cc-088959,7,1,3,1,training,False,88959,109357
fma-small-cc-089178,5,1,1,1,validation,False,89178,89196
fma-small-cc-089212,1,1,1,1,training,False,89212,89212
fma-small-cc-089350,2,1,1,1,training,False,89350,89441
fma-small-cc-089376,1,1,1,1,training,False,89376,89376
fma-small-cc-089482,4,1,1,1,training,False,89482,89486
fma-small-cc-089639,1,1,1,1,training,False,89639,89639
fma-small-cc-089814,4,1,1,1,training,False,89814,89817
fma-small-cc-089841,8,1,1,1,training,False,89841,89860
fma-small-cc-089991,2,2,1,1,training,False,89991,89992
fma-small-cc-090027,1,1,1,1,training,False,90027,90027
fma-small-cc-090074,11,1,3,1,training,False,90074,105414
fma-small-cc-090526,15,1,2,1,test,False,90526,111154
fma-small-cc-090570,9,1,1,1,training,False,90570,90592
fma-small-cc-090625,1,1,1,1,training,False,90625,90625
fma-small-cc-090639,1,1,1,1,training,False,90639,90639
fma-small-cc-090652,1,1,1,1,training,False,90652,90652
fma-small-cc-090695,1,1,1,1,training,False,90695,90695
fma-small-cc-090804,4,1,3,1,training,False,90804,127469
fma-small-cc-090824,4,1,1,1,training,False,90824,91349
fma-small-cc-090982,9,1,3,1,training,False,90982,91319
fma-small-cc-091081,9,1,1,1,training,False,91081,91089
fma-small-cc-091092,2,1,1,1,training,False,91092,91093
fma-small-cc-091098,3,1,2,1,training,False,91098,109480
fma-small-cc-091130,1,1,1,1,training,False,91130,91130
fma-small-cc-091170,1,1,1,1,validation,False,91170,91170
fma-small-cc-091177,10,1,1,1,training,False,91177,91187
fma-small-cc-091228,2,1,1,1,training,False,91228,91238
fma-small-cc-091443,1,1,1,1,training,False,91443,91443
fma-small-cc-091455,3,1,1,1,training,False,91455,91459
fma-small-cc-091788,6,1,1,1,training,False,91788,91797
fma-small-cc-091851,1,1,1,1,training,False,91851,91851
fma-small-cc-091868,6,1,3,1,training,False,91868,113305
fma-small-cc-091958,2,1,1,1,training,False,91958,92292
fma-small-cc-091960,2,1,1,1,training,False,91960,92206
fma-small-cc-092124,5,1,1,1,training,False,92124,92131
fma-small-cc-092275,4,1,1,1,training,False,92275,92284
fma-small-cc-092366,1,1,1,1,test,False,92366,92366
fma-small-cc-092508,1,1,1,1,training,False,92508,92508
fma-small-cc-092535,5,1,1,1,training,False,92535,92540
fma-small-cc-092565,7,1,2,1,training,False,92565,101893
fma-small-cc-092868,1,1,1,1,training,False,92868,92868
fma-small-cc-092947,9,1,1,1,training,False,92947,92955
fma-small-cc-093074,3,1,1,1,validation,False,93074,93076
fma-small-cc-093363,2,1,1,1,training,False,93363,93364
fma-small-cc-093518,6,1,1,1,test,False,93518,93523
fma-small-cc-093704,4,1,1,1,training,False,93704,93716
fma-small-cc-093727,1,1,1,1,training,False,93727,93727
fma-small-cc-093867,6,1,6,1,training,False,93867,122190
fma-small-cc-093942,3,1,1,1,training,False,93942,93944
fma-small-cc-093950,2,1,1,1,validation,False,93950,93956
fma-small-cc-093981,1,1,1,1,training,False,93981,93981
fma-small-cc-093983,4,1,2,1,validation,False,93983,96560
fma-small-cc-094026,1,1,1,1,training,False,94026,94026
fma-small-cc-094033,7,1,1,1,training,False,94033,94039
fma-small-cc-094093,8,1,3,1,test,False,94093,106877
fma-small-cc-094263,1,1,1,1,training,False,94263,94263
fma-small-cc-094348,1,1,1,1,training,False,94348,94348
fma-small-cc-094419,12,6,5,1,training,False,94419,129675
fma-small-cc-094628,7,1,1,1,training,False,94628,94638
fma-small-cc-095189,1,1,1,1,training,False,95189,95189
fma-small-cc-095231,3,1,2,1,training,False,95231,96936
fma-small-cc-095248,4,1,1,1,training,False,95248,95251
fma-small-cc-095308,6,1,1,1,training,False,95308,109203
fma-small-cc-095452,1,1,1,1,training,False,95452,95452
fma-small-cc-095486,1,1,1,1,test,False,95486,95486
fma-small-cc-095506,1,1,1,1,training,False,95506,95506
fma-small-cc-095564,1,1,1,1,training,False,95564,95564
fma-small-cc-095722,9,1,2,1,training,False,95722,112978
fma-small-cc-095908,6,1,1,1,training,False,95908,95915
fma-small-cc-096166,4,1,1,1,training,False,96166,96169
fma-small-cc-096399,5,1,1,1,training,False,96399,96403
fma-small-cc-096627,1,1,1,1,training,False,96627,96627
fma-small-cc-096675,12,3,6,1,training,False,96675,147886
fma-small-cc-096692,8,1,1,1,training,False,96692,96699
fma-small-cc-096718,1,1,1,1,training,False,96718,96718
fma-small-cc-096726,5,1,1,1,training,False,96726,96731
fma-small-cc-096759,1,1,1,1,validation,False,96759,96759
fma-small-cc-096898,4,1,1,1,training,False,96898,96902
fma-small-cc-096944,3,2,1,1,training,False,96944,96946
fma-small-cc-097037,16,3,4,1,training,False,97037,98628
fma-small-cc-097211,3,1,1,1,training,False,97211,97216
fma-small-cc-097279,4,1,2,1,training,False,97279,116549
fma-small-cc-097286,2,1,2,1,test,False,97286,98077
fma-small-cc-097406,3,1,1,1,training,False,97406,99274
fma-small-cc-097424,9,1,1,1,training,False,97424,103600
fma-small-cc-097540,4,1,1,1,training,False,97540,97545
fma-small-cc-097547,2,1,1,1,training,False,97547,97548
fma-small-cc-097568,3,1,1,1,training,False,97568,97570
fma-small-cc-097585,6,1,1,1,training,False,97585,97590
fma-small-cc-097793,4,1,1,1,training,False,97793,97814
fma-small-cc-097841,1,1,1,1,training,False,97841,97841
fma-small-cc-097886,2,1,1,1,training,False,97886,97887
fma-small-cc-097894,4,1,4,1,training,False,97894,113063
fma-small-cc-097958,12,2,2,1,training,False,97958,105674
fma-small-cc-098025,2,1,2,1,validation,False,98025,111982
fma-small-cc-098026,3,1,1,1,validation,False,98026,98031
fma-small-cc-098202,5,1,1,1,training,False,98202,98206
fma-small-cc-098229,2,1,1,1,validation,False,98229,109144
fma-small-cc-098235,4,1,1,1,training,False,98235,98238
fma-small-cc-098346,3,1,1,1,test,False,98346,98349
fma-small-cc-098565,16,1,2,1,training,False,98565,98585
fma-small-cc-098666,1,1,1,1,validation,False,98666,98666
fma-small-cc-098838,1,1,1,1,training,False,98838,98838
fma-small-cc-099041,1,1,1,1,training,False,99041,99041
fma-small-cc-099134,2,1,1,1,training,False,99134,99135
fma-small-cc-099214,1,1,1,1,training,False,99214,99214
fma-small-cc-099260,1,1,1,1,training,False,99260,99260
fma-small-cc-099311,2,1,1,1,training,False,99311,99313
fma-small-cc-099361,4,1,1,1,training,False,99361,99364
fma-small-cc-099368,8,1,1,1,training,False,99368,99375
fma-small-cc-099389,7,1,1,1,training,False,99389,99395
fma-small-cc-099411,2,1,1,1,training,False,99411,99419
fma-small-cc-099436,12,1,2,1,training,False,99436,125779
fma-small-cc-099703,3,1,1,1,training,False,99703,99707
fma-small-cc-100522,1,1,1,1,validation,False,100522,100522
fma-small-cc-100535,2,1,1,1,training,False,100535,100536
fma-small-cc-100544,4,1,1,1,training,False,100544,100552
fma-small-cc-100799,2,1,1,1,training,False,100799,100802
fma-small-cc-100835,1,1,1,1,training,False,100835,100835
fma-small-cc-100949,5,1,3,1,training,False,100949,103808
fma-small-cc-101111,5,1,1,1,training,False,101111,101119
fma-small-cc-101951,1,1,1,1,test,False,101951,101951
fma-small-cc-102092,2,1,2,1,training,False,102092,122959
fma-small-cc-102112,2,1,1,1,validation,False,102112,102114
fma-small-cc-102195,4,1,2,1,training,False,102195,110637
fma-small-cc-103518,6,1,1,1,test,False,103518,103523
fma-small-cc-104008,3,1,1,1,training,False,104008,104010
fma-small-cc-104062,2,1,1,1,training,False,104062,104063
fma-small-cc-104064,5,1,1,1,training,False,104064,104068
fma-small-cc-104086,1,1,1,1,training,False,104086,104086
fma-small-cc-104227,1,1,1,1,validation,False,104227,104227
fma-small-cc-104276,4,1,1,1,training,False,104276,104279
fma-small-cc-104282,3,1,1,1,training,False,104282,104284
fma-small-cc-104356,2,1,1,1,training,False,104356,104357
fma-small-cc-104434,1,1,1,1,test,False,104434,104434
fma-small-cc-104625,1,1,1,1,training,False,104625,104625
fma-small-cc-104668,1,1,1,1,validation,False,104668,104668
fma-small-cc-104724,2,1,1,1,training,False,104724,104725
fma-small-cc-104779,2,1,1,1,validation,False,104779,104780
fma-small-cc-105022,1,1,1,1,training,False,105022,105022
fma-small-cc-105119,1,1,1,1,training,False,105119,105119
fma-small-cc-105196,1,1,1,1,training,False,105196,105196
fma-small-cc-105683,2,1,1,1,training,False,105683,105685
fma-small-cc-105712,7,1,1,1,training,False,105712,105718
fma-small-cc-105719,3,1,1,1,training,False,105719,105722
fma-small-cc-105824,4,1,1,1,training,False,105824,105827
fma-small-cc-105887,2,1,1,1,training,False,105887,105890
fma-small-cc-105912,1,1,1,1,training,False,105912,105912
fma-small-cc-105914,7,1,1,1,training,False,105914,105920
fma-small-cc-106274,2,1,1,1,training,False,106274,106277
fma-small-cc-106339,3,1,1,1,training,False,106339,106343
fma-small-cc-106456,3,1,1,1,training,False,106456,106458
fma-small-cc-106463,2,1,1,1,training,False,106463,106465
fma-small-cc-106502,7,1,2,1,training,False,106502,145432
fma-small-cc-106522,1,1,1,1,training,False,106522,106522
fma-small-cc-106562,9,1,1,1,training,False,106562,106571
fma-small-cc-106629,1,1,1,1,test,False,106629,106629
fma-small-cc-106937,1,1,1,1,training,False,106937,106937
fma-small-cc-106948,3,1,1,1,validation,False,106948,106952
fma-small-cc-107046,5,1,1,1,validation,False,107046,107050
fma-small-cc-107101,1,1,1,1,training,False,107101,107101
fma-small-cc-107125,5,1,1,1,training,False,107125,107129
fma-small-cc-107178,12,4,1,1,training,False,107178,107189
fma-small-cc-107248,6,1,1,1,training,False,107248,107257
fma-small-cc-107388,4,1,1,1,training,False,107388,107391
fma-small-cc-107425,15,1,2,1,training,False,107425,108423
fma-small-cc-107476,1,1,1,1,training,False,107476,107476
fma-small-cc-107506,1,1,1,1,training,False,107506,107506
fma-small-cc-107531,5,1,1,1,training,False,107531,107535
fma-small-cc-107567,1,1,1,1,training,False,107567,107567
fma-small-cc-107569,19,1,3,1,training,False,107569,107598
fma-small-cc-107613,3,1,2,1,training,False,107613,107617
fma-small-cc-107659,1,1,1,1,training,False,107659,107659
fma-small-cc-107799,5,5,1,1,training,False,107799,107810
fma-small-cc-107908,7,2,2,2,training;validation,True,107908,118070
fma-small-cc-107949,9,1,1,1,training,False,107949,107957
fma-small-cc-108012,4,1,1,1,training,False,108012,108016
fma-small-cc-108031,2,1,1,1,training,False,108031,108036
fma-small-cc-108037,2,1,1,1,training,False,108037,108038
fma-small-cc-108079,1,1,1,1,validation,False,108079,108079
fma-small-cc-108155,1,1,1,1,training,False,108155,108155
fma-small-cc-108230,1,1,1,1,training,False,108230,108230
fma-small-cc-108290,3,1,1,1,training,False,108290,108298
fma-small-cc-108299,10,1,1,1,training,False,108299,108308
fma-small-cc-108313,4,1,1,1,training,False,108313,108319
fma-small-cc-108425,5,1,1,1,training,False,108425,108429
fma-small-cc-108456,5,1,1,1,test,False,108456,108461
fma-small-cc-108471,15,1,2,1,training,False,108471,116760
fma-small-cc-108487,15,5,1,2,test;training,True,108487,108501
fma-small-cc-108502,4,2,1,1,training,False,108502,108505
fma-small-cc-108524,10,1,1,1,test,False,108524,108533
fma-small-cc-108745,16,1,8,1,training,False,108745,145746
fma-small-cc-108799,7,1,3,1,training,False,108799,110736
fma-small-cc-108925,1,1,1,1,training,False,108925,108925
fma-small-cc-108957,3,1,1,1,training,False,108957,108962
fma-small-cc-108967,4,1,1,1,training,False,108967,108970
fma-small-cc-108992,1,1,1,1,validation,False,108992,108992
fma-small-cc-109068,3,1,1,1,training,False,109068,109072
fma-small-cc-109106,1,1,1,1,training,False,109106,109106
fma-small-cc-109189,2,2,1,1,training,False,109189,109191
fma-small-cc-109235,1,1,1,1,training,False,109235,109235
fma-small-cc-109276,1,1,1,1,training,False,109276,109276
fma-small-cc-109445,6,1,1,1,training,False,109445,109450
fma-small-cc-109468,1,1,1,1,training,False,109468,109468
fma-small-cc-109481,2,1,1,1,training,False,109481,109497
fma-small-cc-109535,3,1,1,1,training,False,109535,109538
fma-small-cc-109542,2,1,1,1,training,False,109542,109543
fma-small-cc-109548,1,1,1,1,training,False,109548,109548
fma-small-cc-109681,5,1,1,1,training,False,109681,109687
fma-small-cc-109711,2,1,1,1,training,False,109711,109712
fma-small-cc-109896,8,1,1,1,training,False,109896,109906
fma-small-cc-109925,3,1,2,1,validation,False,109925,111416
fma-small-cc-110166,2,1,1,1,training,False,110166,110167
fma-small-cc-110230,1,1,1,1,training,False,110230,110230
fma-small-cc-110274,1,1,1,1,training,False,110274,110274
fma-small-cc-110410,2,1,1,1,training,False,110410,110417
fma-small-cc-110447,6,1,1,1,training,False,110447,110452
fma-small-cc-110546,1,1,1,1,training,False,110546,110546
fma-small-cc-110610,2,1,2,1,training,False,110610,110611
fma-small-cc-110623,3,1,1,1,training,False,110623,110630
fma-small-cc-110647,8,1,1,1,training,False,110647,110654
fma-small-cc-110687,11,1,2,1,training,False,110687,123004
fma-small-cc-110711,1,1,1,1,training,False,110711,110711
fma-small-cc-110923,3,1,1,1,training,False,110923,110928
fma-small-cc-110980,4,1,1,1,training,False,110980,110985
fma-small-cc-111182,4,1,1,1,validation,False,111182,111188
fma-small-cc-111216,1,1,1,1,test,False,111216,111216
fma-small-cc-111306,5,1,2,1,training,False,111306,127350
fma-small-cc-111367,28,1,1,1,training,False,111367,111402
fma-small-cc-111579,1,1,1,1,training,False,111579,111579
fma-small-cc-111747,1,1,1,1,training,False,111747,111747
fma-small-cc-111793,1,1,1,1,training,False,111793,111793
fma-small-cc-111819,4,1,2,1,training,False,111819,122675
fma-small-cc-111871,3,2,1,2,training;validation,True,111871,111873
fma-small-cc-111911,2,1,2,1,training,False,111911,130016
fma-small-cc-111933,1,1,1,1,training,False,111933,111933
fma-small-cc-111934,5,1,1,1,test,False,111934,111938
fma-small-cc-111974,1,1,1,1,training,False,111974,111974
fma-small-cc-111994,3,1,1,1,test,False,111994,112001
fma-small-cc-112088,4,1,3,1,training,False,112088,125337
fma-small-cc-112196,8,1,3,1,training,False,112196,115852
fma-small-cc-112209,3,1,1,1,training,False,112209,112211
fma-small-cc-112215,1,1,1,1,training,False,112215,112215
fma-small-cc-112252,1,1,1,1,training,False,112252,112252
fma-small-cc-112490,1,1,1,1,training,False,112490,112490
fma-small-cc-112526,4,1,1,1,training,False,112526,112529
fma-small-cc-112583,6,1,1,1,training,False,112583,112588
fma-small-cc-112668,24,3,6,2,training;validation,True,112668,141264
fma-small-cc-112733,3,1,1,1,training,False,112733,112735
fma-small-cc-112790,1,1,1,1,test,False,112790,112790
fma-small-cc-112821,1,1,1,1,training,False,112821,112821
fma-small-cc-113016,13,1,1,1,training,False,113016,113028
fma-small-cc-113030,4,1,1,1,validation,False,113030,113033
fma-small-cc-113110,5,1,2,1,training,False,113110,123468
fma-small-cc-113164,3,1,1,1,training,False,113164,113166
fma-small-cc-113167,1,1,1,1,training,False,113167,113167
fma-small-cc-113259,25,25,1,3,test;training;validation,True,113259,113284
fma-small-cc-113311,1,1,1,1,training,False,113311,113311
fma-small-cc-113334,3,1,1,1,training,False,113334,113336
fma-small-cc-113357,3,1,1,1,training,False,113357,113360
fma-small-cc-113453,1,1,1,1,validation,False,113453,113453
fma-small-cc-113511,3,1,1,1,training,False,113511,113513
fma-small-cc-113530,1,1,1,1,training,False,113530,113530
fma-small-cc-113558,1,1,1,1,training,False,113558,113558
fma-small-cc-113564,7,4,3,2,test;training,True,113564,116465
fma-small-cc-113696,6,1,1,1,training,False,113696,113701
fma-small-cc-113702,2,1,2,1,training,False,113702,145043
fma-small-cc-113787,4,1,1,1,training,False,113787,113790
fma-small-cc-113808,3,1,1,1,training,False,113808,113810
fma-small-cc-113822,1,1,1,1,training,False,113822,113822
fma-small-cc-113932,4,1,1,1,training,False,113932,113935
fma-small-cc-113946,3,1,1,1,training,False,113946,113950
fma-small-cc-113969,1,1,1,1,training,False,113969,113969
fma-small-cc-113970,10,1,2,1,training,False,113970,118923
fma-small-cc-114006,5,1,2,1,validation,False,114006,120515
fma-small-cc-114036,12,1,1,1,training,False,114036,114051
fma-small-cc-114069,208,1,41,1,training,False,114069,149143
fma-small-cc-114198,4,1,1,1,training,False,114198,114201
fma-small-cc-114212,56,1,25,1,test,False,114212,148002
fma-small-cc-114242,2,1,1,1,training,False,114242,114245
fma-small-cc-114265,6,1,1,1,training,False,114265,114275
fma-small-cc-114289,10,1,1,1,training,False,114289,114298
fma-small-cc-114371,5,1,1,1,training,False,114371,114375
fma-small-cc-114384,10,2,1,1,training,False,114384,114393
fma-small-cc-114395,25,1,3,1,training,False,114395,134389
fma-small-cc-114430,1,1,1,1,training,False,114430,114430
fma-small-cc-114544,5,1,1,1,training,False,114544,114559
fma-small-cc-114936,8,1,1,1,training,False,114936,114943
fma-small-cc-114974,2,1,1,1,test,False,114974,114976
fma-small-cc-115125,12,1,1,1,training,False,115125,118277
fma-small-cc-115271,3,1,1,1,training,False,115271,115273
fma-small-cc-115391,2,1,1,1,training,False,115391,115392
fma-small-cc-115592,2,1,1,1,training,False,115592,115597
fma-small-cc-115697,4,1,1,1,training,False,115697,115700
fma-small-cc-115721,4,1,1,1,training,False,115721,115724
fma-small-cc-115761,5,1,1,1,training,False,115761,115766
fma-small-cc-115767,16,1,2,1,training,False,115767,124183
fma-small-cc-115811,10,1,1,1,training,False,115811,132420
fma-small-cc-115927,4,1,2,1,training,False,115927,115935
fma-small-cc-115944,2,1,1,1,training,False,115944,115948
fma-small-cc-116029,1,1,1,1,training,False,116029,116029
fma-small-cc-116068,2,1,2,1,training,False,116068,141310
fma-small-cc-116116,3,1,1,1,training,False,116116,116261
fma-small-cc-116235,9,9,1,2,training;validation,True,116235,116243
fma-small-cc-116344,2,1,1,1,training,False,116344,116345
fma-small-cc-116372,6,5,2,1,training,False,116372,133333
fma-small-cc-116446,12,1,1,1,training,False,116446,116458
fma-small-cc-116514,3,1,1,1,validation,False,116514,116525
fma-small-cc-116547,2,1,2,1,training,False,116547,127339
fma-small-cc-116833,1,1,1,1,training,False,116833,116833
fma-small-cc-116872,9,1,2,1,training,False,116872,139524
fma-small-cc-116877,7,1,2,1,training,False,116877,134359
fma-small-cc-116883,1,1,1,1,training,False,116883,116883
fma-small-cc-117287,2,1,1,1,training,False,117287,117288
fma-small-cc-117472,13,1,3,1,training,False,117472,125377
fma-small-cc-117626,1,1,1,1,test,False,117626,117626
fma-small-cc-117627,6,1,1,1,training,False,117627,117632
fma-small-cc-117666,5,1,1,1,training,False,117666,117670
fma-small-cc-117846,1,1,1,1,training,False,117846,117846
fma-small-cc-117883,5,1,1,1,test,False,117883,117887
fma-small-cc-117991,22,8,4,2,test;training,True,117991,145464
fma-small-cc-118068,4,1,2,1,training,False,118068,144810
fma-small-cc-118257,1,1,1,1,training,False,118257,118257
fma-small-cc-118327,1,1,1,1,training,False,118327,118327
fma-small-cc-118478,3,3,1,1,training,False,118478,118489
fma-small-cc-118496,7,7,1,1,training,False,118496,118504
fma-small-cc-118505,2,2,1,2,test;training,True,118505,118507
fma-small-cc-118629,1,1,1,1,training,False,118629,118629
fma-small-cc-118734,1,1,1,1,training,False,118734,118734
fma-small-cc-118735,3,1,1,1,training,False,118735,118739
fma-small-cc-118886,2,1,1,1,validation,False,118886,118891
fma-small-cc-118950,6,1,1,1,training,False,118950,118955
fma-small-cc-118986,3,1,1,1,training,False,118986,118988
fma-small-cc-119025,3,1,1,1,training,False,119025,119027
fma-small-cc-119187,2,1,1,1,training,False,119187,119193
fma-small-cc-119257,1,1,1,1,training,False,119257,119257
fma-small-cc-119369,2,1,1,1,training,False,119369,119379
fma-small-cc-119413,1,1,1,1,training,False,119413,119413
fma-small-cc-119545,1,1,1,1,training,False,119545,119545
fma-small-cc-119569,3,1,1,1,training,False,119569,119574
fma-small-cc-119575,6,1,1,1,training,False,119575,119583
fma-small-cc-119584,2,1,1,1,test,False,119584,119592
fma-small-cc-119719,3,1,1,1,training,False,119719,119726
fma-small-cc-119727,1,1,1,1,training,False,119727,119727
fma-small-cc-119745,1,1,1,1,validation,False,119745,119745
fma-small-cc-119938,5,1,1,1,training,False,119938,119942
fma-small-cc-119985,7,1,2,1,training,False,119985,123614
fma-small-cc-120099,5,5,1,2,training;validation,True,120099,120112
fma-small-cc-120150,4,4,1,1,training,False,120150,120171
fma-small-cc-120172,3,1,1,1,training,False,120172,120178
fma-small-cc-120296,36,1,1,1,training,False,120296,120333
fma-small-cc-120462,30,1,5,1,training,False,120462,145761
fma-small-cc-120504,1,1,1,1,training,False,120504,120504
fma-small-cc-120518,1,1,1,1,validation,False,120518,120518
fma-small-cc-120769,10,1,1,1,training,False,120769,120778
fma-small-cc-120779,2,1,1,1,validation,False,120779,120782
fma-small-cc-121251,1,1,1,1,training,False,121251,121251
fma-small-cc-121256,2,1,1,1,training,False,121256,121257
fma-small-cc-121273,1,1,1,1,training,False,121273,121273
fma-small-cc-121288,1,1,1,1,training,False,121288,121288
fma-small-cc-121312,12,1,1,1,training,False,121312,121323
fma-small-cc-121366,1,1,1,1,training,False,121366,121366
fma-small-cc-121415,1,1,1,1,test,False,121415,121415
fma-small-cc-121449,6,1,1,1,training,False,121449,121454
fma-small-cc-121472,4,1,1,1,training,False,121472,121475
fma-small-cc-121570,1,1,1,1,training,False,121570,121570
fma-small-cc-121589,6,1,1,1,training,False,121589,121594
fma-small-cc-121595,1,1,1,1,test,False,121595,121595
fma-small-cc-121651,16,1,1,1,validation,False,121651,121666
fma-small-cc-121734,8,1,2,1,training,False,121734,152324
fma-small-cc-121813,1,1,1,1,training,False,121813,121813
fma-small-cc-121866,3,1,1,1,training,False,121866,121869
fma-small-cc-121913,6,1,1,1,test,False,121913,121930
fma-small-cc-121976,7,7,1,2,test;training,True,121976,122004
fma-small-cc-122106,2,1,1,1,test,False,122106,122107
fma-small-cc-122199,3,1,1,1,training,False,122199,122204
fma-small-cc-122261,1,1,1,1,training,False,122261,122261
fma-small-cc-122352,18,1,3,1,validation,False,122352,136276
fma-small-cc-122395,5,1,1,1,training,False,122395,122400
fma-small-cc-122620,1,1,1,1,training,False,122620,122620
fma-small-cc-122621,3,1,1,1,training,False,122621,122623
fma-small-cc-122624,11,1,1,1,training,False,122624,122635
fma-small-cc-122644,9,1,1,1,training,False,122644,122654
fma-small-cc-122683,3,1,1,1,training,False,122683,122686
fma-small-cc-122798,11,1,1,1,training,False,122798,122810
fma-small-cc-122901,1,1,1,1,training,False,122901,122901
fma-small-cc-122911,1,1,1,1,training,False,122911,122911
fma-small-cc-122932,4,1,1,1,training,False,122932,122936
fma-small-cc-123094,4,1,1,1,training,False,123094,123099
fma-small-cc-123147,1,1,1,1,training,False,123147,123147
fma-small-cc-123273,1,1,1,1,training,False,123273,123273
fma-small-cc-123278,1,1,1,1,training,False,123278,123278
fma-small-cc-123333,3,1,2,1,training,False,123333,135054
fma-small-cc-123427,1,1,1,1,training,False,123427,123427
fma-small-cc-123438,5,1,1,1,training,False,123438,123442
fma-small-cc-123474,1,1,1,1,training,False,123474,123474
fma-small-cc-123484,6,1,2,1,training,False,123484,123523
fma-small-cc-123760,5,1,2,1,training,False,123760,123764
fma-small-cc-123821,3,1,2,1,training,False,123821,148537
fma-small-cc-123825,4,1,1,1,training,False,123825,123835
fma-small-cc-123866,3,1,1,1,training,False,123866,123868
fma-small-cc-123899,1,1,1,1,training,False,123899,123899
fma-small-cc-123932,7,1,1,1,training,False,123932,123938
fma-small-cc-123964,16,1,1,1,training,False,123964,123980
fma-small-cc-123981,2,1,1,1,training,False,123981,123986
fma-small-cc-124184,3,1,1,1,test,False,124184,124186
fma-small-cc-124201,1,1,1,1,validation,False,124201,124201
fma-small-cc-124391,4,1,1,1,test,False,124391,124394
fma-small-cc-124409,2,1,1,1,training,False,124409,124411
fma-small-cc-124424,3,1,1,1,training,False,124424,124426
fma-small-cc-124460,2,1,1,1,training,False,124460,124461
fma-small-cc-124470,1,1,1,1,training,False,124470,124470
fma-small-cc-124509,1,1,1,1,training,False,124509,124509
fma-small-cc-124554,2,1,1,1,training,False,124554,124555
fma-small-cc-124752,5,5,1,1,training,False,124752,124756
fma-small-cc-124870,1,1,1,1,training,False,124870,124870
fma-small-cc-124872,9,1,3,1,training,False,124872,134586
fma-small-cc-124891,2,1,1,1,validation,False,124891,124892
fma-small-cc-124912,6,1,1,1,training,False,124912,124918
fma-small-cc-124992,6,1,1,1,training,False,124992,125004
fma-small-cc-125154,10,1,2,1,validation,False,125154,126773
