track_id,relative_path,file_bytes,extension,file_sha256,file_sha1,expected_sha1,checksum_match,signature_status,id3v2_signature,mpeg_frame_signature_found,first_mpeg_frame_offset,metadata_present,strict_allowlist,license_category,license_allow_by_classifier,allowlist_membership_matches_classifier,split,subset,artist_id,album_id,component_id,component_cross_split,genre_top,license_title,license_url,track_title,track_file,metadata_bit_rate,raw_track_bit_rate,metadata_track_duration_seconds,raw_track_duration_seconds,decode_status,ffmpeg_return_code,ffmpeg_wall_timeout,decode_hit_120_second_cap,codec,sample_rate_hz,channels,channel_layout,container_bitrate_kbps,stream_bitrate_kbps,ffmpeg_reported_duration_seconds,decoded_duration_seconds,duration_delta_from_30_seconds,abs_duration_delta_from_30_seconds,decoded_pcm_sha256,decoded_sample_count,peak_abs_normalized,rms_normalized,silent_sample_count,silent_sample_fraction_lt_1e_4,clipped_sample_count,clipped_sample_fraction_ge_0_999,ffmpeg_error_excerpt,issues
110105,110/110105.mp3,1201253,.mp3,84f14dcc6e550510998d592311d9acbaa6d68c403c0af7d4a8f4fc19ced423e7,c4c3d84748ed3e4c169dc5ab0cb0af9f381b5efd,c4c3d84748ed3e4c169dc5ab0cb0af9f381b5efd,True,MP3_FRAMES_VALIDATED,True,True,666,True,True,ALLOW_BY_NC_SA,True,True,validation,small,18846,17051,fma-small-cc-003532,True,Electronic,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,Eat My Chips,music/no_curator/Azureflux/Piko_Piko_Stereo/Azureflux_-_04_-_Eat_My_Chips.mp3,320000,320000,168.0,168.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,de9ff4884cc24d5d53649dd6addd8bd3ecf44547e5cfa220aba5b6ca72b93042,2643934,1.0,0.22652518254143827,1207,0.0004565166906586927,2,7.564485346457211e-07,,
110106,110/110106.mp3,1201249,.mp3,e0085100758d766f2666fb53988f89efd39eb134e8932427c58ef687f2ad9e33,31bf75160e3889db5623b83fd6b9bd575be41874,31bf75160e3889db5623b83fd6b9bd575be41874,True,MP3_FRAMES_VALIDATED,True,True,662,True,True,ALLOW_BY_NC_SA,True,True,validation,small,18846,17051,fma-small-cc-003532,True,Electronic,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,Expedition,music/no_curator/Azureflux/Piko_Piko_Stereo/Azureflux_-_05_-_Expedition.mp3,320000,320000,181.0,181.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,d9db149a5d6dac6ba7e2129bfc5276325fe2e3e021e2483d4156cacf313e28b0,2643934,0.862030029296875,0.2112000668005084,1495,0.0005654452796476766,0,0.0,,
110107,110/110107.mp3,1202286,.mp3,4d6ef30cc8dc6030f96d7a11b4bd2ce79e476a96d5c66576cf30ed09742c6912,bd547bd88eb3afd1fdbb024afa8334d2f080633e,bd547bd88eb3afd1fdbb024afa8334d2f080633e,True,MP3_FRAMES_VALIDATED,True,True,654,True,True,ALLOW_BY_NC_SA,True,True,validation,small,18846,17051,fma-small-cc-003532,True,Electronic,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,Catnip,music/no_curator/Azureflux/Piko_Piko_Stereo/Azureflux_-_06_-_Catnip.mp3,320000,320000,123.0,123.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,4952953ff1bffb216e3787ab2dd62b4c16c72a3e6877ff27e15f5a77993638b3,2646238,0.993988037109375,0.22254322585666178,2236,0.0008449731278894793,0,0.0,,
110108,110/110108.mp3,1202298,.mp3,b6ddda5e3034e97220cdaf5229343dd4085a1d22a6c938ec7fb88306619d9c76,6481ccd4772aaf9ba5ba01ddbe12c17ea06a0a76,6481ccd4772aaf9ba5ba01ddbe12c17ea06a0a76,True,MP3_FRAMES_VALIDATED,True,True,666,True,True,ALLOW_BY_NC_SA,True,True,validation,small,18846,17051,fma-small-cc-003532,True,Electronic,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,Rainbow Ride,music/no_curator/Azureflux/Piko_Piko_Stereo/Azureflux_-_07_-_Rainbow_Ride.mp3,320000,320000,145.0,145.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,69ae612df52f19cdd49ab4728e018bf95332f27a444ef82695cfdab4dc0f2379,2646238,0.997344970703125,0.16788014771351792,2041,0.0007712836109223736,0,0.0,,
110109,110/110109.mp3,1201277,.mp3,083c27132111724fa862e23fdf2de55c75d539b5cbbd56465e92cacdf9e98afe,49fce063e6443879680a41668e845a0e1f9b526e,49fce063e6443879680a41668e845a0e1f9b526e,True,MP3_FRAMES_VALIDATED,True,True,690,True,True,ALLOW_BY_NC_SA,True,True,training,small,8657,17051,fma-small-cc-003532,True,Electronic,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,World 10 (Azureflux Remix),music/True_Chip_Till_Death/Rushjet1/Piko_Piko_Stereo/Rushjet1_-_08_-_World_10_Azureflux_Remix.mp3,320000,320000,116.0,116.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,a5678d2705247bf75041f96a5ddf2f1dbaec6326565c0349c245fb08b38f9626,2643934,0.989227294921875,0.24067543319665877,1128,0.0004266369735401867,0,0.0,,
110110,110/110110.mp3,1201275,.mp3,9ad0991eda447b2bd05d70e354f507a98496ad98cfdf83e65bf8f120142ad04e,823b31b716c5afc6600230e5a7ee42de08991d34,823b31b716c5afc6600230e5a7ee42de08991d34,True,MP3_FRAMES_VALIDATED,True,True,688,True,True,ALLOW_BY_NC_SA,True,True,training,small,19044,17051,fma-small-cc-003532,True,Electronic,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,Journey (Azureflux Remix),music/no_curator/McMaNGOS/Piko_Piko_Stereo/McMaNGOS_-_09_-_Journey_Azureflux_Remix.mp3,320000,320000,147.0,147.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,b6d3e3068f515a6d0a73398d33dbb32d11ec51e2da0f01025a75ed2bbdfc38d9,2643934,0.997650146484375,0.23517444449615285,1337,0.0005056858454106645,0,0.0,,
110111,110/110111.mp3,1202384,.mp3,e1fe5eb8a4b771b5083627835cbb8091258246dc4767d4e252d826d4c044005b,5e96730670089d12e09d0fe3029afe22efd82133,5e96730670089d12e09d0fe3029afe22efd82133,True,MP3_FRAMES_VALIDATED,True,True,752,True,True,ALLOW_BY_NC_SA,True,True,training,small,19045,17051,fma-small-cc-003532,True,Electronic,Attribution-NonCommercial-ShareAlike,http://creativecommons.org/licenses/by-nc-sa/4.0/,Summer Wars (Azureflux Remix),music/no_curator/Rhythmics__Cat_Like_Thief/Piko_Piko_Stereo/Rhythmics__Cat_Like_Thief_-_10_-_Summer_Wars_Azureflux_Remix.mp3,320000,320000,171.0,171.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,d67f4ca56f39b877cda134f718511ba2e60e5bbe6638924792a55e020587a6db,2646238,1.0,0.21667139124933907,2953,0.001115923813353145,4,1.511579835222682e-06,,
110166,110/110166.mp3,719979,.mp3,951cd51d9a9104b7d4068e3f401f6b1aa310210e827143b99dfb00c7689ff0ca,216a9433027468de7b28ad9c9e6519dd080571ca,216a9433027468de7b28ad9c9e6519dd080571ca,True,MP3_FRAMES_VALIDATED,True,True,705,True,False,EXCLUDE_ND,False,True,training,small,19050,17064,fma-small-cc-110166,False,Rock,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Sixteen,music/WFMU/The_1s/Live_on_WFMU_with_Evan_Funk_Davies_-_October_22_2014/The_1s_-_02_-_Sixteen.mp3,192000,192000,76.0,76.0,OK,0,False,False,mp3,44100,2,stereo,192,192,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,622570710b4e2765e7f7148263d52429baa7cf027983928d633ecb2cc9255dfc,2643934,0.974212646484375,0.22285526773372616,1427,0.000539726029469722,0,0.0,,
110167,110/110167.mp3,719996,.mp3,cf14cd36b422bde3c1f0e5bf1425811bed91423a6e35f851300a447c6245605a,4d29094730d51ecdfcdfdb2d8125a4d96ebe0091,4d29094730d51ecdfcdfdb2d8125a4d96ebe0091,True,MP3_FRAMES_VALIDATED,True,True,722,True,False,EXCLUDE_ND,False,True,training,small,19050,17064,fma-small-cc-110166,False,Rock,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,I Wish I Was Lonely,music/WFMU/The_1s/Live_on_WFMU_with_Evan_Funk_Davies_-_October_22_2014/The_1s_-_01_-_I_Wish_I_Was_Lonely.mp3,192000,192000,130.0,130.0,OK,0,False,False,mp3,44100,2,stereo,192,192,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,1c92fa21bb89b5e461d98c9075a5783c60b1c981ca3f4d865ffe7b4671d77350,2643934,0.999969482421875,0.19655414424924592,2802,0.0010597843970386552,1,3.7822426732286056e-07,,
110171,110/110171.mp3,719799,.mp3,dd76e55e627e35d3af3ca23c1f6aeba9c05de9b309b90d5928a43aefea5ece0d,1cfa9dea8efe085ea91d280d025e9d6ec1e573f2,1cfa9dea8efe085ea91d280d025e9d6ec1e573f2,True,MP3_FRAMES_VALIDATED,True,True,525,True,False,EXCLUDE_ND,False,True,training,small,1625,17065,fma-small-cc-005156,False,Folk,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Painting With Sound,music/WFMU/Peter_Biedermann/Live_on_WFMU_with_Irene_Trudel_-_October_20_2014/Peter_Biedermann_-_02_-_Painting_With_Sound.mp3,192000,192000,216.0,216.0,OK,0,False,False,mp3,44100,2,stereo,192,192,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,c623802ecbfe5df3d1ffa1f9e383861f532b44649b21a41c78b0366f58c6fbeb,2643934,1.0,0.16073929438843382,3490,0.0013200026929567833,185,6.99714894547292e-05,,
110172,110/110172.mp3,719796,.mp3,42627f54e515fa3e1ec122bb511872f0180ceafdf368b7170e1a57a69f50d654,147884ca7a3ab7e5f44638c124e6700fe1d34180,147884ca7a3ab7e5f44638c124e6700fe1d34180,True,MP3_FRAMES_VALIDATED,True,True,522,True,False,EXCLUDE_ND,False,True,training,small,1625,17065,fma-small-cc-005156,False,Folk,Creative Commons Attribution-NonCommercial-NoDerivatives 4.0,http://creativecommons.org/licenses/by-nc-nd/4.0/,Blues For Big Red,music/WFMU/Peter_Biedermann/Live_on_WFMU_with_Irene_Trudel_-_October_20_2014/Peter_Biedermann_-_01_-_Blues_For_Big_Red.mp3,192000,192000,331.0,331.0,OK,0,False,False,mp3,44100,2,stereo,192,192,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,41bb056aca182ae3604de6b60cb509cd429ab82febe95af5b5413f6e25ef2d75,2643934,1.0,0.16791760859532134,3995,0.0015110059479548279,692,0.0002617311929874195,,
110204,110/110204.mp3,1201042,.mp3,6af8a569216700fc26c97227fd2cf7a6b32f8aed5c4b4e378442e0147ed7ff20,58860154b093f709811cfc5dc58426f7215506f4,58860154b093f709811cfc5dc58426f7215506f4,True,MP3_FRAMES_VALIDATED,True,True,455,True,True,ALLOW_BY_NC,True,True,test,small,12351,17072,fma-small-cc-059581,False,Experimental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,La tapa del domingo,music/no_curator/Circus_Marcus/La_tapa_del_da/Circus_Marcus_-_05_-_La_tapa_del_domingo.mp3,320000,320000,127.0,127.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,4b89143e4782eefed118622d65d43aa6bde01146c95be089054685ec3d05acf1,2643934,0.67071533203125,0.14723240723990746,1886,0.000713330968170915,0,0.0,,
110205,110/110205.mp3,1201039,.mp3,b4517cfda8481b3ef2be79c7a0b3fd91821ba538ef932e841bbbddad2bde34cb,b68bd6e142d1e3d9d13f973997193938f7189523,b68bd6e142d1e3d9d13f973997193938f7189523,True,MP3_FRAMES_VALIDATED,True,True,453,True,True,ALLOW_BY_NC,True,True,test,small,12351,17072,fma-small-cc-059581,False,Experimental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,La tapa del jueves,music/no_curator/Circus_Marcus/La_tapa_del_da/Circus_Marcus_-_02_-_La_tapa_del_jueves.mp3,320000,320000,205.0,205.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,334de65f8d8206f05603e99e736540cc75f9948ab20f853f9e63e5de92f2db38,2643934,0.938934326171875,0.09625102064696903,2627,0.0009935951502571547,0,0.0,,
110206,110/110206.mp3,1201037,.mp3,ee3f2c837725755260f2ccaa76f457fd344f00461b82353670a4d73ce2900c25,978500fc0f7f9d92fa3037d93fd58ee39cedc2ca,978500fc0f7f9d92fa3037d93fd58ee39cedc2ca,True,MP3_FRAMES_VALIDATED,True,True,451,True,True,ALLOW_BY_NC,True,True,test,small,12351,17072,fma-small-cc-059581,False,Experimental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,La tapa del lunes,music/no_curator/Circus_Marcus/La_tapa_del_da/Circus_Marcus_-_06_-_La_tapa_del_lunes.mp3,320000,320000,97.0,97.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,d614896d05b860efd5149fc7a76092092dd1e640f9da7b7b7047f243ea766211,2643934,0.893890380859375,0.10051332394248409,3803,0.0014383868886288387,0,0.0,,
110207,110/110207.mp3,1202092,.mp3,4fea00b5acf8b29e9aaeb470b08133fe67f66586f9027d8619d8fd2b3eb3aa31,1c06ba49e4d5cf48450062083987ccfe442d873f,1c06ba49e4d5cf48450062083987ccfe442d873f,True,MP3_FRAMES_VALIDATED,True,True,460,True,True,ALLOW_BY_NC,True,True,test,small,12351,17072,fma-small-cc-059581,False,Experimental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,La tapa del miércoles,music/no_curator/Circus_Marcus/La_tapa_del_da/Circus_Marcus_-_01_-_La_tapa_del_mircoles.mp3,320000,320000,145.0,145.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,23bbec42ac77f57393e9054c26bec55ef46fb00c16aecad10917455612142147,2646238,0.893310546875,0.12736244696431703,2140,0.0008086952118441349,0,0.0,,
110208,110/110208.mp3,1201041,.mp3,e12c255e9b7d7465279b9a0306a8cc262bef42a679e7eb20cc20be0b6e048f8e,4af4225ae6cc52554b83b3a789188c62116f4a6c,4af4225ae6cc52554b83b3a789188c62116f4a6c,True,MP3_FRAMES_VALIDATED,True,True,454,True,True,ALLOW_BY_NC,True,True,test,small,12351,17072,fma-small-cc-059581,False,Experimental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,La tapa del sábado,music/no_curator/Circus_Marcus/La_tapa_del_da/Circus_Marcus_-_04_-_La_tapa_del_sbado.mp3,320000,320000,117.0,117.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,86f0793ed1ec4301636f9b6ed2ce8f18c8fe29ca3b2ae96475c70e3e007ceb15,2643934,0.64031982421875,0.09333566024033334,2687,0.0010162886062965264,0,0.0,,
110209,110/110209.mp3,1202087,.mp3,50812e122b838ad8bb13e99a28ff55f0ab04c0b2ebadc82b2c6ccf2c4afb4fb5,56e908cf57ec558f88b02b52d09c3e25f3ccef0b,56e908cf57ec558f88b02b52d09c3e25f3ccef0b,True,MP3_FRAMES_VALIDATED,True,True,455,True,True,ALLOW_BY_NC,True,True,test,small,12351,17072,fma-small-cc-059581,False,Experimental,Attribution-NonCommercial 3.0 International,http://creativecommons.org/licenses/by-nc/3.0/,La tapa del viernes,music/no_curator/Circus_Marcus/La_tapa_del_da/Circus_Marcus_-_03_-_La_tapa_del_viernes.mp3,320000,320000,129.0,129.0,OK,0,False,False,mp3,44100,2,stereo,320,320,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,4d6a8398d27eb1d22f3843d6347b767499905a70ecd7b617b1290b99d4eecb21,2646238,0.548553466796875,0.04591084087754551,27136,0.010254557602150676,0,0.0,,
110230,110/110230.mp3,1201241,.mp3,200f801582ab9cc88f80ea87d9d4bfc5e96e24de1cdeda6b4635a8e9da505f8b,0301ab79a7a2660315c3f60880bb4f54cd77c3a0,0301ab79a7a2660315c3f60880bb4f54cd77c3a0,True,MP3_FRAMES_VALIDATED,True,True,654,True,False,EXCLUDE_ND,False,True,training,small,17790,17073,fma-small-cc-110230,False,Experimental,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,First Ordeal,music/no_curator/Host/Star__System/Host_-_01_-_First_Ordeal.mp3,320000,320000,380.0,380.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,e680f6bc36b6036b5dfb8361320bacbc9f7eb90eae460e5bc9ae88f1037a1781,2643934,0.9134521484375,0.37779181680063545,845,0.00031959950588781715,0,0.0,,
110259,110/110259.mp3,721095,.mp3,e5726034d34d5b25c282a6274c4c2b19b89726eb29cd9df8b3126f36e9694b97,d11473308020572163c076ebbf0264e70ab23c6f,d11473308020572163c076ebbf0264e70ab23c6f,True,MP3_FRAMES_VALIDATED,True,True,743,True,True,ALLOW_BY,True,True,training,small,19057,17087,fma-small-cc-058207,True,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,In Tune (J. Glaze Remix),music/FrostClick/Kellee_Maize__J_Glaze_Productions/The_Remixes/Kellee_Maize__J_Glaze_Productions_-_01_-_In_Tune_J_Glaze_Remix.mp3,192000,192000,346.0,346.0,OK,0,False,False,mp3,44100,2,stereo,192,192,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,27498b64662e4ca9071187ab6f0441c6d914ca592115be215cab1f6ceea5c7b7,2643934,1.0,0.32079980647581813,1164,0.0004402530471638097,5277,0.0019958894586627352,,
110260,110/110260.mp3,721097,.mp3,05c26840d4dbfaa178e2b9a5a5e69587eb79f1d679f40af2af8b2184b1d567f3,c209c8d7054c6c7fe423f8f6ffaa01583c867e53,c209c8d7054c6c7fe423f8f6ffaa01583c867e53,True,MP3_FRAMES_VALIDATED,True,True,745,True,True,ALLOW_BY,True,True,training,small,19057,17087,fma-small-cc-058207,True,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,I Insist (J. Glaze Remix),music/Music_for_Video/Kellee_Maize__J_Glaze_Productions/The_Remixes/Kellee_Maize__J_Glaze_Productions_-_02_-_I_Insist_J_Glaze_Remix.mp3,192000,192000,304.0,304.0,OK,0,False,False,mp3,44100,2,stereo,192,192,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,8d00d463412b2bfe2f1579e1ce90d56cf23326e9d6b70aadd3e48b0bfae4b89d,2643934,1.0,0.3308224272004795,1231,0.00046559407307444136,8156,0.0030847971242852507,,
110261,110/110261.mp3,721728,.mp3,a6927b662d100fd6920915bf97e59788e334317cebe6bed818bf2624109d2167,e693333c7ff6cc289254c942011dc9c2d3c2622f,e693333c7ff6cc289254c942011dc9c2d3c2622f,True,MP3_FRAMES_VALIDATED,True,True,749,True,True,ALLOW_BY,True,True,training,small,19057,17087,fma-small-cc-058207,True,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,Mad Humans (J. Glaze Remix),music/FrostClick/Kellee_Maize__J_Glaze_Productions/The_Remixes/Kellee_Maize__J_Glaze_Productions_-_03_-_Mad_Humans_J_Glaze_Remix.mp3,192000,192000,235.0,235.0,OK,0,False,False,mp3,44100,2,stereo,192,192,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,86d0ce875638ab3f867cbe7e5df87b30f3f5049bf56f499c7c4c75109662d2e2,2646238,1.0,0.35583472557774615,877,0.00033141387887257305,6918,0.0026142773250176286,,
110262,110/110262.mp3,721725,.mp3,76bfe8a74c75c2c6845b8ecec7e6eff57e5860cfb505771f5646852c05abbf3f,1d98d010a333070180631ddefe1a0f105ad27b3d,1d98d010a333070180631ddefe1a0f105ad27b3d,True,MP3_FRAMES_VALIDATED,True,True,747,True,True,ALLOW_BY,True,True,training,small,19057,17087,fma-small-cc-058207,True,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,Big Plans (J. Glaze Remix),music/FrostClick/Kellee_Maize__J_Glaze_Productions/The_Remixes/Kellee_Maize__J_Glaze_Productions_-_04_-_Big_Plans_J_Glaze_Remix.mp3,192000,192000,256.0,256.0,OK,0,False,False,mp3,44100,2,stereo,192,192,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,21612b077dd5a146b55fe4339d76b52a414ef69b9532db58b04a3c777d7c0199,2646238,1.0,0.29340831093301767,1377,0.0005203613582754084,1155,0.0004364686774205495,,
110263,110/110263.mp3,721741,.mp3,bc30148a7f22dc5b2de1ea98a268260f76eaaeaf02bbbe1a43b81cecaf1255ac,f6842b6171db3fedccd84d5bfa1d5aa21708ce9f,f6842b6171db3fedccd84d5bfa1d5aa21708ce9f,True,MP3_FRAMES_VALIDATED,True,True,762,True,True,ALLOW_BY,True,True,training,small,19058,17087,fma-small-cc-058207,True,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,Owl Time (J. Glaze and Udachi Remix),music/FrostClick/Kellee_Maize__J_Glaze__Udachi/The_Remixes/Kellee_Maize__J_Glaze__Udachi_-_05_-_Owl_Time_J_Glaze_and_Udachi_Remix.mp3,192000,192000,222.0,222.0,OK,0,False,False,mp3,44100,2,stereo,192,192,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,3739c0f239795787e769f807e3aed11cb6eea5106564697202d189e090a532a3,2646238,1.0,0.3276256445709632,1140,0.00043080025303846443,2202,0.0008321246992900865,,
110264,110/110264.mp3,721724,.mp3,8ca189aadb84195402eecdd2d014330a62ac8e5e7359540d0e5e4200970542ea,69e582f71c3850ccb24384675e44e9152e08797c,69e582f71c3850ccb24384675e44e9152e08797c,True,MP3_FRAMES_VALIDATED,True,True,745,True,True,ALLOW_BY,True,True,training,small,19057,17087,fma-small-cc-058207,True,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,Catch Me (J. Glaze Remix),music/FrostClick/Kellee_Maize__J_Glaze_Productions/The_Remixes/Kellee_Maize__J_Glaze_Productions_-_06_-_Catch_Me_J_Glaze_Remix.mp3,192000,192000,299.0,299.0,OK,0,False,False,mp3,44100,2,stereo,192,192,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,e2d4a9e692e42906fc61f296b62510926be74c3edece644db9c360145bf7e0aa,2646238,1.0,0.31428851426165166,1200,0.00045347395056680466,4459,0.001685033621314485,,
110265,110/110265.mp3,721124,.mp3,842dc2ff68d73cc05b9483f3e016b0e7a30e82ac661fb5e8948a853b0b26c2cc,5151e1b745e679f6a83958de5fd44c23316f647f,5151e1b745e679f6a83958de5fd44c23316f647f,True,MP3_FRAMES_VALIDATED,True,True,772,True,True,ALLOW_BY,True,True,training,small,19058,17087,fma-small-cc-058207,True,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,Fact Is Remix (J. Glaze and Udachi Remix),music/FrostClick/Kellee_Maize__J_Glaze__Udachi/The_Remixes/Kellee_Maize__J_Glaze__Udachi_-_07_-_Fact_Is_Remix_J_Glaze_and_Udachi_Remix.mp3,192000,192000,216.0,216.0,OK,0,False,False,mp3,44100,2,stereo,192,192,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,e2d63fcce0e31e9f601f2b1992d1e0a058fe50be34e72333b4eb1f1e47f29d26,2643934,1.0,0.41536769406149676,844,0.0003192212816204943,11266,0.004261074595659347,,
110266,110/110266.mp3,721770,.mp3,5a6c0aaeed3c6451afeac22c81ff1a9e2bfd32497a8ecff255c136e2d87b5200,9e3604d273d35a3ac11b61eb6e66e9c1182ef23e,9e3604d273d35a3ac11b61eb6e66e9c1182ef23e,True,MP3_FRAMES_VALIDATED,True,True,792,True,True,ALLOW_BY,True,True,training,small,19059,17087,fma-small-cc-058207,True,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,Hasta Abajo Remix (J. Glaze and Mike Cash Remix),music/FrostClick/Kellee_Maize__J_Glaze__Mike_Cash/The_Remixes/Kellee_Maize__J_Glaze__Mike_Cash_-_08_-_Hasta_Abajo_Remix_J_Glaze_and_Mike_Cash_Remix.mp3,192000,192000,220.0,220.0,OK,0,False,False,mp3,44100,2,stereo,192,192,30.01,30.00269841269841,0.00269841269841109,0.00269841269841109,e65e2dee067d825ec8c2fdbf54f8b6cc5690ea06682f85d6ae488583e5884608,2646238,1.0,0.3365946483159305,1222,0.0004617876396605294,8848,0.003343614595512573,,
110267,110/110267.mp3,721154,.mp3,a7ae46de09b088e35e981a242afbd1b58183c0087d4f47ecd5b500b047ee92e1,e4c966cd32fc9057bddfb202c4e001bf1d0e191f,e4c966cd32fc9057bddfb202c4e001bf1d0e191f,True,MP3_FRAMES_VALIDATED,True,True,803,True,True,ALLOW_BY,True,True,training,small,19057,17087,fma-small-cc-058207,True,Hip-Hop,Attribution,http://creativecommons.org/licenses/by/4.0/,In The Night - Game of Thrones Remake (J. Glaze Remix),music/FrostClick/Kellee_Maize__J_Glaze_Productions/The_Remixes/Kellee_Maize__J_Glaze_Productions_-_09_-_In_The_Night_-_Game_of_Thrones_Remake_J_Glaze_Remix.mp3,192000,192000,303.0,303.0,OK,0,False,False,mp3,44100,2,stereo,192,192,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,84c4c9d1aff3b1b7f7edf9a3cf9b8d458296538730c537cc6bf9ea3c8c86cdcc,2643934,1.0,0.34678509246068256,925,0.00034985744727364604,3323,0.0012568392403138656,,
110274,110/110274.mp3,1201335,.mp3,0def9da493fc304b04c09f2a23ec4094412783fc20f209502a5cdc2db5bef7c8,af31150285785d0eccd4ecda60be38532bbb679f,af31150285785d0eccd4ecda60be38532bbb679f,True,MP3_FRAMES_VALIDATED,True,True,748,True,False,EXCLUDE_ND,False,True,training,small,19061,17089,fma-small-cc-110274,False,Experimental,Attribution-NonCommercial-NoDerivatives (aka Music Sharing) 3.0 International,http://creativecommons.org/licenses/by-nc-nd/3.0/,black hole mystery,music/no_curator/tramuc_and_darius/rebirth_of_time/tramuc_and_darius_-_01_-_black_hole_mystery.mp3,320000,320000,322.0,322.0,OK,0,False,False,mp3,44100,2,stereo,320,320,29.99,29.976575963718822,-0.023424036281177507,0.023424036281177507,224d5cfa1fb713f829a83227a3802cda5390f49a5a55470370eda3104a653547,2643934,0.415740966796875,0.0685776271604877,6190,0.0023412082147285067,0,0.0,,
